id,date published,source,headline,author,description,directory,link
Michael Brown,10-10-2014,WSJ,"Protests Planned in St. Louis, Ferguson",Ben Kesling,"Protest organizers in the St. Louis area hoped to draw crowds this weekend from all over the country, days after the Vonderrit Myers shooting and two months since the death of Michael Brown.",nan,http://online.wsj.com/articles/demonstrations-planned-over-police-shootings-in-st-louis-ferguson-1412969680?page=1
Michael Brown,08-22-2014,WSJ,Police Reports Reveal Little About Ferguson Shooting,Ben Kesling And Pervaiz Shallwani,"The first glimpse of police reports filed in relation to the shooting death of Michael Brown in Ferguson, Mo., surfaced on Friday, but shed little light on what happened.",nan,http://online.wsj.com/articles/police-reports-shed-little-light-on-ferguson-shooting-1408757299?page=1
Michael Brown,08-21-2014,WSJ,Holder Vows Thorough Probe of Shooting,Devlin Barrett,"Attorney General Eric Holder sought to assure residents of Ferguson, Mo., that the U.S. Justice Department was thoroughly probing the shooting of 18-year-old Michael Brown by a police officer.",nan,http://online.wsj.com/articles/holder-visits-ferguson-mo-as-grand-jury-convenes-in-police-shooting-1408542676?page=1
Michael Brown,10-21-2014,WSJ,Missouri Governor Announces ‘Ferguson Commission’,Ben Kesling,"Missouri Governor Jay Nixon announced Tuesday the creation of a regional commission to study and recommend ways to address underlying, systemic inequality in the wake of the shooting of Michael Brown.",nan,http://online.wsj.com/articles/missouri-governor-announces-creation-of-ferguson-commission-1413914495?page=1
Michael Brown,08-16-2014,WSJ,"Sharpton Links Ferguson Shooting, Staten Island Police-Custody Death",Michael Howard Saul,The Rev. Al Sharpton on Saturday said the issues surrounding the Missouri shooting of Michael Brown mirrored those in the death of a Staten Island man in police custody last month.,nan,http://online.wsj.com/articles/rev-al-sharpton-links-ferguson-shooting-to-staten-island-police-custody-death-1408215368?page=1
Michael Brown,08-12-2014,WSJ,President Obama Calls for Reflection After Missouri Teen's Shooting,Jeffrey Sparshott,"President Barack Obama urged ""reflection and understanding"" after the death of Michael Brown, the Ferguson, Mo., teenager whose death at the hands of police has sparked unrest.",nan,http://online.wsj.com/articles/president-obama-calls-for-reflection-after-missouri-teens-shooting-1407877699?page=4
Michael Brown,08-17-2014,WSJ,Ferguson Protest March Ends in Chaos,Matthew Dolan and Pervaiz Shallwani,"A protest march in Ferguson, Mo., ended in chaos when police forced back marchers in a cloud of smoke.",nan,http://online.wsj.com/articles/ferguson-mo-protest-march-ends-in-chaos-1408329946?page=4
Michael Brown,08-21-2014,WSJ,National Guard to Leave Ferguson,Matthew Dolan,Missouri's governor ordered the withdrawal of the National Guard troops that were sent to the strife-torn city of Ferguson early this week after protesters grew increasingly violent.,nan,http://online.wsj.com/articles/governor-orders-withdrawal-of-national-guard-from-ferguson-1408646124?page=4
Michael Brown,08-20-2014,WSJ,"Ferguson Reaches Turning Point, Police and Protesters Say",Matthew Dolan And Pervaiz Shallwani,"There are new signs the violent protests that rocked this St. Louis suburb for more than a week may be abating, law-enforcement and protest leaders say.",nan,http://online.wsj.com/articles/ferguson-marches-reach-turning-point-police-and-protesters-say-1408562064?page=4
Michael Brown,08-17-2014,WSJ,N.Y. Protest to Include Missouri Case,Mara Gay,"A Staten Island rally for a man who died in an apparent police chokehold will include protests over the fatal shooting of an unarmed black teenager in Missouri, as civil-rights leaders begin linking the two deaths",nan,http://online.wsj.com/articles/staten-island-rally-to-include-protests-over-shooting-in-ferguson-mo-1408326192?page=4
Michael Brown,08-15-2014,WSJ,Protests Calm After Police Change Tack In Missouri,"Mark Peters, Ben Kesling  and Devlin Barrett",Protests in Missouri turned peaceful overnight following four nights of violent confrontations. The calm came after Missouri Gov. Nixon put the state highway patrol in charge of security in Ferguson.,nan,http://online.wsj.com/articles/protests-over-teens-shooting-again-turn-violent-in-st-louis-suburb-1407988466?page=4
